# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:20:00
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/287/287-ventricle
# Object ID: 63b7627b-daf9-4d53-b477-0fffcdbdca25
# Object type: Region
# Object creation time: 2024-03-22 09:44:58
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 35980;Spot 36066;Spot 36144;Spot 36153;Spot 36154;Spot 36231;Spot 36232;Spot 36233;Spot 36239;Spot 36240;Spot 36241;Spot 36319;Spot 36320;Spot 36321;Spot 36326;Spot 36327;Spot 36328;Spot 36406;Spot 36407;Spot 36408;Spot 36413;Spot 36414;Spot 36415;Spot 36493;Spot 36494;Spot 36495;Spot 36496;Spot 36500;Spot 36501;Spot 36502;Spot 36580;Spot 36581;Spot 36582;Spot 36583;Spot 36587;Spot 36588;Spot 36589;Spot 36667;Spot 36668;Spot 36669;Spot 36670;Spot 36671;Spot 36673;Spot 36674;Spot 36675;Spot 36754;Spot 36755;Spot 36756;Spot 36757;Spot 36758;Spot 36760;Spot 36761;Spot 36762;Spot 36842;Spot 36843;Spot 36844;Spot 36845;Spot 36847;Spot 36848;Spot 36849;Spot 36929;Spot 36930;Spot 36931;Spot 36932;Spot 36933;Spot 36934;Spot 36935;Spot 37015;Spot 37016;Spot 37017;Spot 37018;Spot 37019;Spot 37020;Spot 37021;Spot 37102;Spot 37103;Spot 37104;Spot 37105;Spot 37106;Spot 37107;Spot 37188;Spot 37189;Spot 37190;Spot 37191;Spot 37192;Spot 37274;Spot 37275;Spot 37276;Spot 37277;Spot 37359;Spot 37360;Spot 37361;Spot 37362;Spot 37445;Spot 37446;Spot 37447;Spot 37529;Spot 37530;Spot 37531;Spot 37614;Spot 37615
408.0099632051;65367.453997361;71798.742627857;80070.340119395;71073.282677801;78690.53742975;84519.11536668;82675.648057252;80232.933588399;74950.209128798;78821.811991133;79800.39381637;65520.703764087;92243.430444994;94572.149492513;47670.807975953;64330.869551086;87455.154616753;80718.453086107;76456.159036597;89113.653763981;70538.196772595;77663.861019349;75588.69768283;82820.588665364;73440.900957778;82219.45450129;61687.788053826;66235.907256009;71446.361219373;88498.041256214;85086.79462387;77671.917218061;92715.06230465;82032.798151838;85552.303042591;95889.659889501;81247.076510463;75643.667552784;105652.51055773;71455.278517936;58992.03398961;68416.15211809;86759.032060061;80165.097027128;95562.522993691;93188.068703807;89569.427166136;52053.635551139;69028.600753159;66514.696265166;62640.111126323;73729.770896367;83776.22963906;80819.273826848;91620.451225471;87917.249245539;95970.5866256;55896.591876127;57215.960100415;71546.113468324;84546.02166498;68289.134501423;81395.393448922;73906.568350678;54954.30198245;79386.237992955;103208.75277678;77425.473317287;80499.31502925;72515.432374794;75739.865704891;46641.945871195;83539.84196087;88632.642089569;83474.131931525;66246.979123965;107256.02589388;62000.977031659;65083.225772378;87477.08372245;82859.650965036;71363.410171948;77041.457693475;57349.821834353;77977.233205597;77014.053036587;72517.302682508;79907.35831022;84848.806806715;90109.294758105;72566.63628217;75319.245406108;71707.44139399;96489.938495049;89359.679577916;71450.969026615;101195.31358837;81524.509979583;71574.131000376;81799.24668675;83374.357499261
409.23450799427;38887.505096746;52436.390161635;59349.868952358;48585.872842584;42539.660971491;60853.157002482;50170.434723768;41788.450601366;38383.969252588;46357.00509254;41507.381289095;51047.598357881;47914.299265149;35892.763115941;40780.176509844;47513.971787833;46266.48348837;54809.732400853;55535.91452779;49784.658111789;46134.57338523;35597.79043183;42501.456567626;61430.31796745;49539.847660502;43675.802840721;42009.922313429;50998.28091374;45086.951537921;46023.543998444;69864.762466582;44557.426109853;48782.957026916;45873.940603159;52838.619220931;52697.558440213;42017.107158542;62333.102096601;51084.771126516;47484.312697006;42886.882354448;42977.144051009;51509.204310591;54612.933734265;42889.404105967;54408.217772963;59143.996238272;44128.106698102;37181.095393563;31206.920826065;45740.661894968;45195.528626229;42596.751821987;50727.317623904;44149.737314016;48199.809051309;43422.917815697;53888.500056808;46073.360630954;40995.362984714;45993.320229396;39580.029882564;52484.504813022;39222.812890768;26046.344361391;42060.957153113;59177.962274896;52196.572933198;48316.425758021;61928.81281266;34398.32035252;36892.600198802;47230.157741879;50921.665591117;59629.990507587;45440.958252899;42102.390354839;31168.788656033;43524.444236996;44107.68087437;53205.433234247;46242.712926233;50860.909355174;42871.701418587;39871.061172045;43901.33265158;47821.006262844;35509.459049558;46319.129629241;51002.448761072;48404.368698274;43292.45849634;40609.598548792;43413.87658963;48409.518090534;47717.923857573;44902.679014522;52635.179892598;45125.854462882;34619.414056154;43336.275086682
417.23961126695;250945.8669025;263141.93643542;291880.4889016;275494.25975278;257161.22782359;286288.57988632;290493.7712404;250875.93291553;214960.27033707;270642.51180769;238231.78381586;268879.62893513;314601.93840446;216283.27032626;226360.96300996;231924.62509634;279441.29074433;302584.09577754;256787.15816097;238996.47907779;232731.5775381;285338.63770162;267804.6873015;302356.80137134;281699.06125028;221246.80240053;195430.45665367;245395.31481446;262142.02879861;264477.53715626;278948.1101094;276670.98318146;235159.9288079;216981.40567046;280154.54098112;264818.41034035;231624.90892812;248866.22269308;255146.73102108;199746.60174789;203318.05616924;192379.25150799;229385.11270842;273319.8458634;264306.38132674;339616.61009435;290401.49887957;227365.09943936;202736.48465855;175222.75945624;238408.15513743;257094.74015983;224376.56272514;247096.46141687;229430.09839025;228794.23167318;227223.21678703;200927.79134989;233409.51344348;211654.00480132;229040.78776555;220794.79404591;217178.57401427;177632.68189805;165781.83945401;245949.42529032;298515.66688587;254803.10531325;281979.75526264;244347.88987133;252545.24617731;199207.88392352;233767.05717481;305189.09377315;247317.89045966;217192.67167985;217992.42579753;187601.39648603;221128.37062245;247594.6752159;290829.18433778;239600.13741356;217679.66013964;207955.357551;234392.93515512;279187.35052026;246827.1295323;221686.53093467;237071.67290827;256122.6970691;213929.96742587;213616.20707877;226420.88641869;241100.58901425;233164.05926178;239855.1441973;223228.07873486;232361.06467155;202041.59796913;211438.98122842;211753.82053379
418.24291232478;47714.012767715;68499.021870946;62501.095868124;54625.632635182;53720.979943811;67632.836179667;64606.219438428;60253.628099718;41525.525328181;61566.995176266;42053.344128676;62113.404049579;60387.862178589;53749.030467185;46519.549340671;51665.259061032;54604.423275531;72135.090846669;49212.447355414;55042.832436579;44880.672724703;56337.580478723;49778.411085865;64822.40497352;61556.618526215;47562.519399494;44770.456445433;55228.850835448;56332.460720064;55482.258348232;61040.562603768;66468.256751179;58522.613166147;50843.778348714;57290.356648155;66735.711322921;46477.428936772;56441.221163814;59383.890016687;53077.329545471;42891.375978217;41943.210769263;50574.710364518;58028.957165139;49443.649816713;60572.73927859;52874.563915133;47653.98120378;43423.809222291;42225.120641079;49528.940423175;45169.944518194;47168.378703081;51909.589404854;55661.989810455;46513.446301198;47412.351984211;48192.431594212;53006.792449953;45107.313866116;57015.519581159;53377.87280263;49460.798377531;40715.729618611;40748.086577836;54866.698720492;58926.776159437;50545.406550596;57651.347103265;52536.568284754;54562.18408006;46933.981088928;45652.476718369;56447.877461304;53707.569553796;51853.189957059;42463.947652667;45450.511855831;33665.658399101;60120.052168378;57386.209370531;52844.448831491;47148.850402515;46198.453095877;51292.498946511;45461.039542812;51570.92596113;54320.993766898;55894.760703137;50163.16117941;48771.19351426;40676.843028934;35045.973186616;57812.669746486;43741.390710989;40388.606597156;47855.147986649;41548.620797118;49731.134973961;55562.994513533;39217.474005114
418.27147654204;44145.642881929;46870.074796022;34611.038122768;45819.77792559;49627.581179414;39434.266686074;52607.178745;33095.382786184;46322.555033547;56454.727273854;44710.570341228;31803.235377707;40539.737715768;36819.99283295;38869.516286835;48064.443603921;54841.275663422;49817.533331437;28616.742117661;38683.24282276;44896.896313036;44054.251070112;52253.983390058;35558.513460949;31071.912419151;37169.765911212;34098.126018876;45017.234838181;45064.556941509;52833.263271421;41934.397079983;41678.778927756;37891.077807664;33643.744712692;54427.116382714;51971.957950917;51699.578221986;35501.947640894;36564.446498792;37341.249422353;39289.774951153;25871.545472272;47148.855059671;49321.22749623;47179.296722468;46771.460014376;41311.309306163;42275.77966453;35815.872631546;29455.337015127;25974.870127434;44635.736632749;49318.935896707;43910.19973181;33795.716548951;34355.814545991;41523.106039486;19696.580589997;58586.894882236;45530.456907491;42204.197831373;31721.844127466;30589.152370734;30793.666481606;14234.613974651;34827.243584676;65230.900368189;41301.672012095;58571.003819351;45273.42884235;37289.444741167;15996.294859616;41969.48240149;51508.938499756;40699.000180007;40257.15923099;36147.871414126;21159.040035761;44181.065684043;57417.495774367;53401.1541839;49564.34513569;32156.367365262;24731.335541642;34244.04700211;31163.029813689;34473.880376901;46859.113784157;47982.423008351;46555.976443957;43900.488196153;34061.439460117;34896.480896035;36494.052891524;33069.337849461;27930.304854317;42521.901327841;37924.982723668;20064.158017777;25145.918830803;38886.384543785
419.255092431;964557.89812719;1073780.3212607;1000151.9810773;1052435.9386004;1005025.5646302;965586.03558744;1131685.8772388;1013314.3903759;855887.92237097;1035524.0670013;970199.90119774;1068058.16084;1200546.1467161;924362.57897445;837960.57048277;946899.25820973;1107684.599265;1194973.3590979;1082989.430172;1020422.372341;897692.76104506;1061593.7733415;992831.09062041;1259144.4914224;1168602.126744;957269.97563172;855918.93304033;835553.77455257;1038207.7986355;1096214.3710296;1245529.5696674;1079645.7038486;1051513.2242795;948537.91093677;1101764.5613023;1098391.5997768;960986.7947747;1074402.8404879;1090502.1711961;956631.66349348;913966.15504088;839333.1179393;788702.15138347;1042624.6342656;1037647.6086389;1319450.8666559;1164497.5697171;951252.465559;922140.8981672;780309.56672691;724660.42946655;987862.97799576;922047.03208373;1072773.4132915;1031715.4530409;1045158.6847276;969452.80527286;625578.04184794;906736.4770607;887758.58999844;1092201.2370349;1020625.5272047;949015.4640914;625035.84197537;408904.49866753;893930.18141818;1201638.0179819;1131310.0431477;1155844.5099989;1080556.6035696;907967.45774502;530106.52358912;898547.23601972;1089523.8566689;1149005.1169434;990761.18561822;966244.48076288;506782.37603082;763689.36462089;1018512.7699158;1247394.9830627;1104833.4213405;979033.90653661;567870.99874213;829363.1543815;1114634.7893775;1003230.9378354;729125.42137125;815122.32483892;1122026.1619506;992119.82134719;818536.41395638;759571.05294819;976228.95030793;856158.56802646;689607.91925899;1027111.655861;918326.47882371;622561.78206431;774271.14861035;617136.33435667
420.25877940346;215904.8966675;247562.76112621;234338.5443085;242604.00208716;222152.94667973;227707.40173126;233895.58421098;214741.02168847;185212.09175283;236016.41110932;232793.85092492;244620.27095922;267236.95899335;200042.6932485;192742.09772369;212104.27289195;246866.47783449;267510.22308347;256069.09518194;243221.7894145;203234.33937188;228757.94214119;224292.24731526;284770.1867242;266349.46045667;214172.35603872;194728.51828854;192781.37631629;218609.11123226;262270.21864554;281353.47633459;233574.39504348;230769.13298188;206927.84450488;247983.19950044;252525.32794195;213642.03800642;253138.22554176;240544.61083253;209267.0719239;201516.54581684;203369.84524139;187517.08035131;244310.51398137;220588.77345955;280361.55981754;264990.38737909;220259.94247505;205844.76780042;171633.84424942;169289.84803652;233829.61080639;214871.73366508;244061.98903115;239698.52639436;235494.62016169;209974.51011626;148348.83827357;199504.67045495;195349.77845873;251371.61923275;214319.6371538;216634.68191614;137375.18936497;105409.8761131;200294.2176716;258240.13979736;277500.58726124;273810.04744165;239288.3619829;190078.38957533;113998.55939978;218170.39055481;263555.22447517;280308.56963406;242169.04987633;222726.39236076;107616.0333343;175145.13216457;232918.45292617;287565.66648093;254113.03914849;227812.33713911;138225.28697399;193082.09930399;259806.84680843;229363.48382356;162632.15934285;203168.2542602;257477.22561284;208380.28906852;174332.10716214;156545.25895641;247808.61560959;197062.55526617;160478.45133352;220005.92295844;191859.29810141;129145.39088201;171867.63103595;135946.44600672
426.02027234262;54824.192975767;67948.427685293;58735.219830014;53532.847859899;56211.212008878;58698.965225622;51204.083517235;57093.724678208;57781.799136616;57535.360508482;62582.683182771;47637.432411245;64387.70061252;64562.758171678;51959.81425001;43826.025357796;55247.899082413;55656.820131257;51996.231481543;57206.217228265;51175.642049112;46884.696512811;60784.981675399;62981.307673759;51113.582621696;52266.910540052;42896.948831955;53932.897081918;58195.782548102;56600.648756358;56504.768091089;49568.248083625;54516.832066019;49402.799450602;62088.806589596;54743.703232146;72638.71969915;63573.897351996;48365.023345156;43442.983644537;50183.855941859;39494.595066628;69370.586839215;59939.270988494;62444.884500136;71337.477472285;61842.749978962;49658.487207394;51109.822019781;42780.61842382;54785.497197562;45554.969551457;56350.588287637;51363.458792556;58177.295430517;62006.825695212;55837.698528887;47899.279503801;52574.943933779;65893.988137693;60668.182978715;56584.397754715;58049.350049211;48251.946998325;33132.460968476;59676.55195412;73562.430158123;54381.017441374;66367.072449928;66665.745702664;58579.241992736;35522.215476644;54488.198456327;67830.971085526;69393.432678959;58580.356383005;71310.644537224;50307.514963392;50613.042075465;62677.234587241;76856.529605218;67315.053006215;64805.865976159;51232.273742493;51770.641909123;64151.695380143;64986.543145917;48562.717277324;63728.989254373;72626.071835526;69868.72774905;58432.260917196;56621.829190652;87088.873431278;57864.162510202;53585.561646832;74793.087692765;65423.76042973;66094.304034736;70837.165224966;56776.006704089
435.24988760813;65111.356034944;68580.616719384;86864.124551919;72588.823913741;73599.571837041;70860.48595684;72384.96361157;68151.993111113;60719.378582062;89312.336247782;85039.80100935;84309.861863915;79126.338172721;57184.82278577;62505.335720546;56394.264799221;75288.834626579;84137.377265547;79449.733100464;78207.029080851;66997.097707049;72177.365218222;60532.152276989;90346.21906836;72463.901092512;65636.060165139;44487.909920882;52725.86087441;82004.235078662;65587.986375185;98597.341216465;76825.944290204;64529.321884761;72777.56986052;83168.030887569;84876.492926586;73060.362154206;80972.927762599;78813.052960582;61912.70011867;52073.277106701;76133.886600939;57949.453659804;71965.689882705;58952.964453515;87644.012683497;75345.796554281;76759.198083405;59902.879983276;51656.994057796;74302.42235051;68244.880179607;67445.373743015;70688.02701136;57622.529472339;64204.692826049;76595.276364602;46456.864319196;73633.182580275;59188.846679212;83942.092234928;59486.361710567;60238.73891988;57693.354841166;44421.278908027;60372.535803029;99145.919358929;60266.289861907;75631.275359666;62785.239680822;71436.7676349;54823.793136867;74943.765693019;77146.74487623;74763.692388069;72476.466084631;78224.067206777;50611.109819354;52839.200975151;60697.665061784;94250.845335047;71284.126279268;60302.592763572;52173.68437094;74797.340730572;85007.605477114;72078.495905006;49998.130376329;71353.254204044;83510.851047848;78542.099061981;65972.189686786;58237.388256089;60973.923839226;57631.501567775;65576.565348117;76463.204526435;57817.412266349;57477.551160676;66441.417189523;56394.005644121
436.28180904366;62404.195166174;52225.801660557;52676.007991651;72816.430331202;63485.548169179;47937.651681424;53094.164370826;50039.530404148;53572.330778478;66377.84255686;64039.765652632;52883.279210015;49367.90715483;49298.132435305;48096.486643053;55690.282177056;69752.466675739;51603.805214867;39712.264931975;41501.680365795;60587.138619359;74148.860598557;61018.544027043;55297.505667619;43590.623754804;39941.879221123;49778.583430601;54337.776100038;65896.201285865;68768.504342816;53871.550457316;45981.138970983;43518.702023825;52728.314380579;67655.680625126;64051.113445732;51519.403129402;47520.197593524;50322.172461101;45715.341491783;45983.866824242;40333.979879573;39181.573223398;67878.396909351;60585.216844043;56848.211697238;48148.746483725;58393.21853428;55081.352145675;39401.896020498;41691.538395337;59599.023226055;58715.663569486;46531.360895379;42369.325821388;48719.778678099;36921.128041692;36440.260319777;50851.622261799;46754.790044686;62632.70813935;43389.474780511;45379.168733667;29920.832382267;19703.004224894;51176.227720809;58440.134263176;56435.484201905;43240.967499903;58671.491256781;50917.240103406;35627.439614179;44615.867516281;68339.266261412;51508.258642366;46977.304984199;45283.948373517;26866.906151709;37085.314544466;62163.249023452;64346.49074493;50235.194053627;40234.197360638;29566.062795696;44334.035571672;53596.148559524;49866.244948277;35107.319064738;58288.503823332;45351.747088337;46524.67519784;34550.182899791;45873.11454512;44959.970776284;42161.066813113;46942.118134559;48457.038534531;52075.529801226;45662.421107481;34695.426404617;38635.107954108
437.26542369751;351533.62378016;414098.69385088;380445.38004978;418684.77404968;346954.74928472;363580.53305323;415739.13098996;352635.14320038;329181.96671183;413008.79549054;339647.5777874;449779.94788479;464001.61336137;323799.11482525;317157.03263304;368451.6209971;430528.64132572;460857.0273912;417749.97906265;363095.95042766;335123.09108402;397818.31846302;380599.33329254;534365.20386323;471710.23148228;312843.11498354;342632.3034271;314116.38057216;414957.82671422;399496.86524454;510166.73403896;395730.0977308;375681.22495191;353765.48521902;451360.03488875;419055.01958756;321857.35212466;407952.85592879;368960.46637081;323405.20192044;330974.36011906;309290.09428665;289686.34800434;421875.47815683;365131.22737923;465186.22983547;402076.94103246;348498.88567623;339670.27130113;305553.53343237;296576.76180459;360468.48038278;323828.24000398;375700.19708142;384161.13308921;399628.36179635;348550.98946268;241654.99600623;342894.03446763;318517.85684395;406539.17392913;386874.18121066;338824.53107067;234304.05142541;165250.6040949;370831.99187654;465642.52354059;413399.51450176;446024.09498448;414267.84160747;343386.60010561;186125.33639183;333540.71277536;425196.13611387;426566.2061249;353190.36382915;363945.29767677;184719.24187541;253880.29318469;366249.75678153;523271.22411558;414123.81218387;370496.23888169;193087.16328089;295675.52999448;424102.71045072;376941.28407705;245385.28290524;288694.48994596;400724.77237899;347556.57328258;292408.04712144;280391.93033714;356969.15791139;310143.25696818;236949.1029327;342669.46971529;325283.67749817;224555.08440444;280511.88962753;226366.98204937
438.26894363276;85925.068734327;82781.386422169;67965.553090563;78473.050273263;66955.913070106;81846.30048793;89338.132292862;74831.811566618;68425.371461944;83469.781171851;80038.868852354;94626.557907342;81750.904340048;59161.8857779;72400.282109189;82188.949799022;88350.488384833;100358.74282815;89365.77281218;70599.807483805;70250.552669841;87788.673849082;74529.489094938;101695.16991546;91638.881280095;63664.213211729;67534.230519265;60369.574404848;76072.278076342;88637.499394282;103557.89408936;96314.828943388;68655.542153454;73075.847659418;81157.890432782;87761.991455831;60683.900733366;93832.364162512;74133.058361064;69895.215515756;65072.978786426;77453.361012618;63463.010031723;76295.054553274;81073.163196975;92714.9714724;86295.18256282;70524.030175475;70264.235217675;67551.591982344;65230.640920611;75789.002703055;64067.969209984;71495.741429727;72160.695454383;76603.169445256;69183.120323356;47920.346983622;72515.048447046;76087.398319726;80031.072291478;82365.829617056;78526.0182919;40780.634425894;39705.924471888;76175.744253849;93402.457846928;100275.31143385;101312.10241452;87614.090329353;66984.149966197;41534.897620612;72668.308849881;86007.321489969;88920.558252287;81607.456081898;78341.242184378;42302.813965727;64386.858905357;63909.833964425;104331.77219139;104209.03580801;80348.614857365;39470.507527581;60647.671280622;83649.549758801;77993.775843992;63898.693192238;70370.987268876;97755.38032006;74109.569961256;67802.160475001;62230.45794863;70454.965299226;60792.980883804;48384.661946678;72911.232174926;71635.717933415;47715.898489644;55717.944077197;50874.938300403
446.30197501729;52605.314248586;53022.77677706;61194.71548334;46813.622023962;55926.902671422;65135.885470486;65628.419350758;56511.64898447;56906.938626619;60208.703356787;57564.771603212;59783.960867838;67463.389670773;51641.952826274;38132.363656681;52337.330749613;52001.079665527;61024.03619883;51888.369711706;58140.729579058;44544.630157508;58019.444608667;44500.376467239;70879.144228128;65077.092811814;73671.499971105;49224.640095344;43663.621037955;60169.523447431;57041.728658353;70719.44434037;63632.18573074;67404.363648448;68047.264678974;61960.780762348;57974.588822257;62166.74657366;53814.796727302;62330.24514365;64887.062719318;73122.80220889;48296.643908801;37683.897551268;54892.220973172;51862.12027362;80423.138650322;72050.208863744;56477.378616022;50275.252863897;50420.953036744;29034.098160465;51395.0179161;55538.475646854;74084.705794129;71869.976948548;68595.447295552;47857.867344516;38867.571962974;52713.821686275;56656.271761506;70605.700306397;59800.518771298;60516.743153658;38736.680130639;27945.848553786;51095.546652802;58578.475132467;76753.884172649;82292.544779363;77646.189225898;42759.051285129;30412.654020819;56917.711605468;42668.014158037;79207.074156804;58999.613046336;59020.810822687;24071.834562403;38664.392646871;59435.3305707;70261.241353144;70834.634593072;60330.417959537;28616.899678404;55134.813596608;73433.789515713;64061.259498797;37392.291571381;47451.93860209;83412.812406334;60159.278211506;46221.094326209;39028.555562871;63501.951533705;54306.091166937;41642.069106828;66228.27491284;59742.203258429;38245.613133605;49145.878671753;30139.845002299
448.0023831724;69526.907025809;94254.584830837;89047.318816427;85214.017341781;77107.045326241;89588.577012328;72442.610221427;76575.556224161;79967.565489941;92860.002026531;63056.13053341;63632.544355488;90090.928708982;67785.872795687;59274.034133133;70999.757858074;67720.833567544;76516.395440082;70627.178121179;88867.801394682;78113.274699666;80440.258708073;64705.025528619;76384.189055938;50302.973053954;81932.941846874;78530.759200871;75766.545065352;93497.372460959;80947.200670869;79015.145248031;72367.270498675;84735.917080937;85179.274914975;78043.374576744;86712.6827415;80205.398407051;85638.787042566;74866.248167807;71743.083871157;79737.917936411;70604.958137079;81743.71608585;88330.515223012;90956.513756108;84996.985740967;70933.176982081;64668.614715347;88411.379720075;88025.857119759;73534.28382294;86106.770716633;86954.46182248;78259.111929249;86371.636171854;91090.783058916;91901.098578047;77039.653953919;72319.981668637;72742.541225747;83015.741471242;72620.255287688;87458.479430037;65885.745286699;59486.899707507;86591.944477323;94275.781925967;89059.224788058;81621.481718863;83062.308122789;96752.4945346;52819.438942436;82075.383294144;102340.52752026;76892.739055537;58263.974595831;107873.29618302;57005.920778196;61145.346629438;92119.847992541;71912.387888152;79344.551226694;74049.826642695;72886.570191279;75447.778796151;86213.142677575;81759.21115745;75987.233970905;79073.43089243;85224.320033301;80351.141712728;94658.638737735;68372.058524715;97791.703205711;82125.076630028;69378.035506532;75536.983148293;84407.161074516;70701.406163513;75603.566048289;90003.066748959
462.29703254276;105516.76261189;137764.63459186;120026.42810483;114265.38010487;119935.60175312;148356.88995484;144124.34572247;105589.65771404;110584.590696;138737.11828658;122321.05744116;153172.78696215;145140.20868092;99368.170797076;98409.416499307;117436.99020229;142547.64383025;165210.86972701;126211.89429056;121504.36555242;97851.947529026;124261.36749688;98317.604636606;116964.72102487;125893.01412984;115927.03160722;97450.683944428;92302.691243011;124952.87424655;139269.59221409;154359.54688316;130729.7629348;137763.72251879;114064.30957172;113525.75348639;133775.45694836;143345.81041164;132578.08626395;142833.65858264;113306.96138203;101269.42969039;121682.13599708;91682.313765641;140608.34642414;118839.19838013;152489.90699209;155798.18156898;126137.53859867;116520.70414633;82877.055366807;98960.165940946;129346.97938237;111731.792549;121913.46860503;123964.40963445;135218.60843998;117677.85813001;76197.826405426;133623.55807407;92397.907992864;122271.94846706;115521.34937744;116399.48310673;74494.557887509;52337.556841079;103671.34759876;136599.38567565;162026.39001194;140113.60008412;137051.97158398;121218.45623763;63283.887576832;91093.598892973;130427.15269283;136328.42999975;112431.39220102;119048.38375309;55431.002766943;83788.522265077;135915.83344252;174913.59884378;125767.06082741;118567.70814631;59745.46236234;120374.53629282;116163.65475623;113689.26096236;94680.993891317;113441.15768723;136433.18170517;112767.95136514;100147.48484118;82449.335281144;113045.32263887;89600.318408284;75466.143826211;118313.70680902;98820.292064467;70824.116955711;95490.47951898;83673.862413307
463.22338769006;56428.975548387;70399.828354194;65273.016721175;68551.203052104;53274.223115123;64768.58788158;68518.833749262;56249.647972073;54226.257282156;67418.502950432;62023.655726818;53394.619992158;75481.151455441;51323.176705992;49329.31080358;66120.636880209;63608.341706011;70681.506684818;52940.785525431;47128.992108514;63576.398898486;81259.833259923;62372.468996301;58588.25037144;59816.692948632;49496.516947053;46337.822387972;56088.896583931;64186.366894925;71152.507993423;64250.76348821;60285.276203743;48926.130691444;52396.243526955;65323.274354938;69426.138229745;50983.666923589;60261.736180124;54156.679754923;51658.999016358;55775.893663602;46106.8721316;41792.56850671;56294.854339696;55553.088216366;88497.758440046;77001.303377152;60149.324715419;48833.577750636;41402.607617167;34243.341874511;59661.589119883;60619.881274859;86576.836063688;65188.499907435;62784.081913331;62347.910269645;29686.642607374;52385.556852372;66069.836691187;76450.19754903;57747.452570341;53710.33354213;27418.01424708;19929.36080598;53176.237103657;79591.258447104;69015.996219736;69042.485364983;65337.885320849;58952.997221703;25402.072117638;53958.446356951;79193.907745616;66223.273716902;49062.429983352;66143.226502069;20210.317579406;51954.185467343;58982.526249646;75869.369820452;68908.998110221;59683.039463069;21568.656638157;44431.305547987;70227.165737367;51661.135418202;28846.084701657;36993.101230076;63945.267121844;53342.394099255;32214.087402646;38438.587982705;62163.109313196;59574.603642376;25493.357122103;56772.550296797;51229.324190474;22725.129649426;46534.265160409;35612.054734509
464.31255691419;62263.0454268;72682.276863124;80280.19611476;75662.775356395;77018.96488469;64743.517592077;102175.59744972;74200.696721603;55707.19028964;67824.892199715;78411.515206801;73998.997691639;96616.731271993;74229.850476509;59379.862579537;61097.674454039;76079.884263115;100718.05089381;77425.655969043;72813.311066512;56933.196623919;75245.452762924;70466.35149567;84481.924836294;87605.266409602;68170.117753074;70753.536177787;64297.477780767;71017.434156088;65806.607325439;100970.94987962;81232.71994809;87307.172002872;68690.682615741;74910.63817752;77430.669359891;69600.06925539;81476.410224861;81616.944685489;91396.772102542;80423.480710228;56105.909887837;45826.79721583;78278.588471652;67393.729281309;94320.349068049;77480.391974552;81863.348819621;85613.889406711;62163.417275977;50426.472531626;71088.09811167;66307.447657203;83319.157849024;88749.47926268;95438.153643124;68696.233967241;36732.762788445;67423.566516951;63844.617509216;85745.017728157;93994.033816578;81968.583710029;54125.472745389;27614.317322067;53427.800233153;76787.015345763;105934.92722127;123623.40401291;106492.62919886;74118.679694697;42592.853271488;66042.090445001;73753.844624816;101511.93100261;96203.083113357;83738.014932645;35347.916032674;51746.005166378;75173.723521941;98796.035006259;92154.022866078;82006.737902924;38698.878993647;55805.911179388;93759.447898108;85429.413262542;60734.4450867;62498.358622774;103482.83742858;89609.263957379;50809.652476888;58434.421712902;76794.401280354;57871.006863426;47571.746914261;85697.957965565;70170.325340676;34492.869315883;67184.895523433;46946.151250926
480.30741761883;160961.47774702;197539.36878756;171174.26865745;185946.97188119;155199.19178277;192991.33163181;190350.6349212;183988.90768299;160894.61069728;181683.03602907;163502.08659741;210271.5108045;215936.91097402;142467.86086233;155792.7164431;176700.79191694;188267.51570949;225296.43702573;186648.82801488;164330.09366838;155963.65702268;190370.82847282;161124.99871593;233620.26882461;223580.87601787;154329.55313603;160008.20774961;145606.73718676;191486.5247038;181886.34144924;243358.29855565;201152.38590958;178232.56152813;155159.43996283;224455.65799882;198770.8959349;159873.87119124;204163.3104492;202424.93628631;172365.59626112;159092.74130129;143045.27136683;129750.74718018;206895.13482661;182442.40263602;249825.2776166;205110.4289321;168461.90158031;181101.25225557;134647.70999243;135029.65241106;191053.62928614;131173.21171357;184608.8832177;191132.81488273;184994.84822436;158122.12319727;104541.78515612;178402.58071672;143865.35379942;204007.37270042;195674.34225245;176054.16220957;100795.26298895;70031.166980825;162873.06873918;222017.17729538;207484.88229118;207735.50552654;204762.14237422;174896.26353544;84699.635740679;155971.0734345;200214.08219997;220878.48924635;193835.37830625;174889.85243431;70584.393881001;139820.02377778;183373.55696902;273933.77090854;239850.10958565;192295.07258268;92624.195702877;149909.2047285;206131.78720853;201987.52011033;127589.68505945;149297.72477715;217341.49720284;189365.16786339;163321.63550102;135312.57435968;192491.64867121;143613.82818339;111854.46807693;181954.2515448;166490.77341272;105417.0771914;138334.72520428;98141.703443451
