# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:43:36
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\220809 Nilesh brain mets\220809 Nilesh four brains mets\220809 Nilesh four brains mets.slx
# Object Full Name: Regions/220809 Nilesh four brains mets/271/ventricle-271
# Object ID: ba9772d8-beab-4f87-970f-136c819dd5ce
# Object type: Region
# Object creation time: 2024-03-16 09:32:55
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 33549;Spot 33662;Spot 33663;Spot 33775;Spot 33776;Spot 33887;Spot 33888;Spot 33889;Spot 33998;Spot 33999;Spot 34000;Spot 34001;Spot 34109;Spot 34110;Spot 34111;Spot 34112;Spot 34113;Spot 34114;Spot 34219;Spot 34220;Spot 34221;Spot 34222;Spot 34223;Spot 34224;Spot 34225;Spot 34328;Spot 34329;Spot 34330;Spot 34331;Spot 34332;Spot 34333;Spot 34334;Spot 34335;Spot 34336;Spot 34437;Spot 34438;Spot 34439;Spot 34440;Spot 34441;Spot 34442;Spot 34443;Spot 34444;Spot 34445;Spot 34446;Spot 34546;Spot 34547;Spot 34548;Spot 34549;Spot 34551;Spot 34552;Spot 34553;Spot 34554;Spot 34555;Spot 34556;Spot 34557;Spot 34662;Spot 34663;Spot 34664;Spot 34665;Spot 34666;Spot 34667;Spot 34771;Spot 34772;Spot 34773;Spot 34774;Spot 34775;Spot 34776;Spot 34881;Spot 34882;Spot 34883;Spot 34884;Spot 34885;Spot 34886;Spot 34989;Spot 34990;Spot 34991;Spot 34992;Spot 34993;Spot 34994;Spot 35098;Spot 35099;Spot 35100;Spot 35101;Spot 35102;Spot 35206;Spot 35207;Spot 35208;Spot 35209;Spot 35210;Spot 35313;Spot 35314;Spot 35315;Spot 35316;Spot 35317;Spot 35420;Spot 35421;Spot 35422;Spot 35423;Spot 35526;Spot 35527;Spot 35528;Spot 35529;Spot 35633;Spot 35634;Spot 35635;Spot 35738;Spot 35739;Spot 35740;Spot 35843;Spot 35844;Spot 35845;Spot 35948;Spot 35949;Spot 35950;Spot 36052;Spot 36053;Spot 36157;Spot 36261;Spot 36364
403.26047843652;8504.7033605157;19904.663622959;22283.265135065;24285.672680927;18652.744462393;18721.573772053;15479.070147114;22981.452615227;23688.729916672;14956.547101336;19792.175103964;22088.421200575;41169.483721656;22036.92184027;15684.706484718;16121.206141943;7023.4784570659;20951.750828539;19242.307369522;9841.6696596891;28233.843915134;25439.118877814;29975.942731017;18514.507680866;15444.84425882;8588.174989805;15949.797667252;25753.380624859;15045.346273061;30939.759671166;20684.231057681;21237.871803981;37102.082996083;20549.398359277;20884.611102339;25104.646318777;25770.539314169;34225.367847467;14530.008182386;22082.821722307;23295.852368098;14070.593685848;24622.284751328;19905.165159355;25340.511007295;24512.618394254;18699.574996826;23388.217970852;22613.624105949;26845.520084246;38789.43505863;30695.96085016;20636.158388479;25164.085858798;16897.116989556;19427.981231168;23375.291051246;26306.756830772;23184.711769898;16764.652209499;21791.001598546;18948.290325138;26783.576710669;40605.136952434;21455.191557795;26450.103295915;33667.686128707;21795.221128672;15871.818839119;42056.843703901;27835.009628491;20246.912710294;28144.720793661;24379.713573532;22401.279468587;22715.253948945;13091.473973215;31049.215196164;29128.304257434;28802.489924979;14929.323841322;12887.585938468;21928.910257442;10675.472718454;19682.538840625;17055.754578446;16932.160935976;33625.890150449;16336.587092167;16780.983655711;21196.307206011;26759.216804738;23281.255808224;21303.390904218;37378.949539917;11245.32829815;15100.970088814;0;24025.87201244;11580.479380537;15037.847559387;12727.307430667;23998.514743961;14196.436118382;11807.201940578;22630.382779235;25578.657768547;21886.196497043;16765.562364294;20840.379730854;19913.304887857;24430.639425685;16425.015708147;11690.995041518;23983.933375486;22408.725660321;20805.794534853;19747.608341949;13810.275943182
404.01320683162;36472.467496128;36851.531397461;40728.011297205;25193.006415402;37696.826745006;28732.92016549;17067.088237389;33109.878000965;51863.694088609;41829.933223329;33945.707421897;28947.451967316;71306.375576771;40580.235633154;26201.782180798;31065.867078539;28961.226056644;34287.94365599;47814.461367096;40674.310915315;47613.662415424;48081.50793634;25877.850494984;34108.603581059;44410.540124683;47910.68668126;63607.823595548;76860.172962619;52866.519964259;63666.682848573;39299.99253347;30534.876386472;47758.196158108;39948.495102018;62592.391064632;70405.261686963;74208.225638149;55546.533218798;47154.87154229;41040.144174472;28163.585917432;25756.087182915;42029.7568097;57994.543215287;30890.088951622;63211.528777093;54081.860462584;60227.082096989;51280.190932218;56494.376413665;37074.584245074;25093.880160163;31608.172329613;34321.713189084;32828.989003725;61962.124560887;21746.999189981;42406.840559719;29850.887287353;20318.304419214;37550.640922899;62665.623388677;46034.422771857;49939.986636831;39764.927669998;31862.10252688;39164.615632359;64286.204529772;51863.561627748;45285.541274011;41173.695185755;30572.893230237;45231.800376255;76214.02949071;47330.091904137;36849.092560737;28003.091059545;42025.783401874;45165.400468589;72910.930482736;54948.96670953;47117.432085411;28318.777037098;24975.612482025;60368.506778624;41129.021712905;37595.867738753;37067.925147169;46103.593088769;63722.55511841;61192.541120422;43303.911811737;23857.322299801;39094.613616;62417.339616167;40241.142050104;19163.844769799;43553.098456562;47187.074461439;35423.781627515;27563.051924758;36001.366893209;49874.815751793;30789.633855071;38258.987906876;60300.541331361;69015.179346343;39056.418140901;49007.900836587;66550.489244779;38889.687322758;50121.869453375;51756.476609986;40329.551066917;46168.233176075;43345.022544503;33016.376287415;44063.989239194;38904.039417019
408.0099632051;18557.2926081;18999.072118112;12711.847791427;14486.85836974;18081.651575005;12953.377102614;13939.12744503;19846.971412917;24917.197814919;28336.838839492;26494.546570153;18210.207692262;22688.109308229;27372.885773302;18588.752822867;24881.93855725;9685.5039191029;7994.2612509444;17595.484984198;19169.442108115;24240.990601464;26365.448445995;23872.212119328;20248.065573719;27551.233879912;21322.262486419;4856.5284450817;12868.233841586;14665.074376527;28826.978282649;29052.400421719;27403.010853001;41955.308194608;0;17903.125062793;0;18701.546699833;16159.490572343;17180.307606636;27713.489185248;14517.865043239;9456.0418978151;23139.811470213;29998.522543458;20634.883769017;9694.419488208;12209.32043569;18463.686340562;12464.710966274;16329.984606668;40857.046994841;16655.699847526;14596.825720471;12010.16151612;0;0;11699.508874766;25199.948976737;19791.239018893;22278.018441656;12475.417209207;17590.713334053;17264.086856515;40576.443394579;38014.42292224;19208.546725712;17530.974465982;15557.49352582;24412.408501957;16506.1523026;19349.922182813;11022.765488076;16182.891094548;0;23543.440838697;14330.907391394;26739.144878994;25677.389789144;18681.715341901;11121.666172934;11562.559081901;21723.675296687;13511.86344131;10966.907091124;14578.541129769;19159.11081845;12302.077389064;18318.107741088;11257.061911364;23371.143417002;0;16912.514025742;18020.965201388;9410.467689288;0;0;0;14863.129894987;4024.5112061835;0;14965.693333256;24447.66562079;13277.377375762;14001.402584156;0;16166.88800213;31772.7928476;9299.2760342341;12540.791745645;22503.912385466;10676.091205762;12836.807484859;26154.377283783;12621.15269936;0;21642.235050922;0;25571.123284805;19157.185608738
409.23450799427;0;11386.229811453;0;1607.609129846;0;17354.443058649;38.289875929624;12386.580609599;14417.313497948;0;0;0;3177.9906178812;0;0;11365.011019427;0;0;0;0;9575.7835177279;0;11523.914415608;8745.9064445609;0;0;0;0;0;0;0;22011.362740835;0;9162.951720855;4212.5263054789;0;0;9779.9590457539;0;24102.610252966;0;0;18876.290744282;0;14057.508656754;0;0;0;0;0;8885.3830470057;10184.715507134;14362.844605487;16454.219263915;8948.3484403757;0;14906.812403808;0;8354.8605606534;6914.6181720212;0;15889.849774136;0;0;0;11808.526156026;11105.097881944;0;0;9705.2300254983;16601.953123752;0;0;0;0;0;0;0;0;19167.335720936;12873.039197253;21092.685100992;10112.686781845;0;0;0;0;15232.331530939;0;7122.6685626925;8181.0525073801;0;0;0;0;10680.465824184;17696.149806662;0;0;1414.7640941333;0;0;0;0;0;10565.211144569;0;0;0;13116.77336206;7762.2596694207;9176.7723110882;0;13613.019338409;0;0;16338.000126641;0;0
417.23961126695;32367.222859392;39449.901086647;63494.468317719;56738.679160054;41028.893627852;54017.608559107;48606.758858336;52094.594464748;51335.397591053;46385.392176553;45621.867909117;59474.514722594;48001.384971247;40413.077935956;27739.53816988;37934.865065945;43469.526519082;51656.998907233;53087.234390079;43186.659458629;41304.07592269;43064.801178595;42486.799324695;64627.653776033;55410.228173812;46099.257086171;39918.030037242;70064.679762499;46717.146244944;43631.2498765;34387.327563212;38218.707109378;56683.206861805;51001.586385476;87274.044340197;53581.205515217;70291.36660668;40704.975245432;50947.775299543;38162.287926851;31594.017516424;45064.256493466;47019.68828263;73097.333695261;66744.827537279;49763.878219503;39167.677194364;59270.812173954;63598.907064036;55581.078851184;61360.434188558;48403.807767556;38333.986580891;52308.468555027;64827.223790093;62766.338749954;49041.618555622;39447.376440944;54441.998348479;36057.487101726;60825.866301847;36942.546397809;59217.147635029;57190.048388499;40054.418213789;40912.284234298;57305.243170105;52916.858087173;71684.919076946;44433.622508783;45580.825876115;53402.980672589;61625.318881574;62479.619237839;72876.477007359;50282.158707552;31924.352490713;61805.981842139;45041.819534292;47545.235271689;45902.160733152;49368.05625498;43677.123952826;33518.506921848;47337.758916422;42266.519996127;45120.04392174;61650.475031975;54416.584933627;47889.140333388;34629.383569783;62803.207885853;45065.193434643;51922.109314386;40003.749773529;37203.188514491;31926.154278374;33437.477793132;41833.00773846;44395.209398876;49860.051212635;37598.114766487;42838.645690715;42309.092938909;32621.352651924;50988.085121042;44807.369230052;47613.150430637;37639.149565656;46851.773718132;40334.075015643;46153.624792971;48801.884343175;31909.537958901;42288.911821989;44596.43285301;34214.595266476;61135.372943124;52842.877051318
418.24291232478;0;0;14725.97950104;8245.929708764;13001.604168859;0;13947.884651645;12549.090534166;0;0;0;22805.170229026;0;12119.02323905;5818.0523794843;0;0;15000.919380564;0;0;0;0;10524.733395382;0;9910.8935481713;0;10761.906269234;15287.731411142;13626.152083022;0;15743.228369541;23461.684193347;18030.927399926;13210.048507405;25454.99303879;0;11804.596045758;14853.027090392;22367.880517755;0;0;0;0;25303.057696971;0;7545.9363142843;0;0;10064.825616443;20216.101285292;11933.626619341;0;0;11213.76695745;18185.77551629;11043.260904174;0;0;11068.71256779;12318.155895201;9823.8942359654;0;0;0;0;8890.5147014841;16346.427153856;0;17747.395539257;14652.402133799;14302.716188309;14677.60520185;15101.276597878;14192.105631533;11857.196900831;13576.430252735;0;0;0;10775.41337963;17885.24782723;12922.690737429;0;0;12305.273306584;17753.336850843;12936.443839694;12693.515361737;20977.660882262;9717.814518918;14848.376064372;16699.456631232;11293.316731018;9901.9024048506;9583.3596698742;11138.092289616;3052.9465163074;0;9133.6776158995;0;0;10900.764179885;13383.272220852;0;0;0;15928.1577123;10868.643655327;0;19105.697906755;9089.519209165;10091.762194768;20281.169822606;26807.459939251;0;0;0;0;14019.900550003
418.27147654204;14451.125203138;0;11985.64404695;12705.305050827;12180.163558447;6479.4666282524;0;10789.937343163;0;0;0;11668.109635944;0;0;0;0;0;9663.3718658789;0;0;0;0;13788.753694423;0;17076.169283418;0;0;0;0;0;0;0;14781.349117829;11416.614105691;10971.393982979;0;2252.3650445146;0;0;0;0;0;0;20534.628509012;0;0;0;0;0;0;0;0;8035.6062704396;13879.058984969;0;18002.214435873;0;0;0;13936.675342068;0;0;18805.350935725;0;9577.2139917651;0;0;0;0;0;0;0;0;14436.262016445;3472.4165586722;0;0;0;0;15207.065181459;0;0;0;0;0;15605.238495426;0;17497.842622512;11789.040099476;0;6904.2104969482;0;0;0;0;11248.825299027;14746.59425701;8090.5586617921;17665.478462488;13349.971159076;0;4536.897456968;13606.671256597;0;0;16722.477157403;11469.865341024;0;0;11862.611239538;0;10958.481593631;0;0;15263.488160932;0;8453.4790548469;0;17913.92175112
419.255092431;169186.33010051;204852.57687371;279008.21039525;203343.89096145;272411.09221746;207178.94685803;171551.02626279;223512.59100494;190133.32853712;189549.12108805;171312.60421951;264844.68894024;184332.31665345;140659.32167314;131308.80998115;122845.93054599;150322.94322589;186844.13463362;173720.19046333;128029.10475628;167595.77490986;154080.08061041;164634.99060158;175858.19114346;259297.70623497;206379.25213238;200066.69916023;258201.81075956;155981.22167593;173097.29452106;171869.03702295;200287.73815855;199467.77189031;243048.87674753;255437.94514683;260246.24169481;295570.02796359;259829.54754817;167972.61723856;166984.63821277;125530.85624819;169338.86296144;209837.00236595;223030.4440284;274275.74781078;195583.07968628;248033.15796796;283582.23422462;260915.37581447;200433.10770665;236852.07718145;164914.03290889;147108.16293317;167096.0490849;284978.99365066;212487.47393077;174499.17330294;141780.81762055;164489.7274134;151928.91175716;233399.07348223;209007.33427501;174514.77427829;231012.64995947;168002.15809068;157109.41973082;206893.21756513;217748.28384511;194811.88484684;216469.71935177;205626.05236718;146988.66301306;256273.07147939;275749.05073042;269171.31114005;167740.67658099;132664.50355332;239079.35208864;189877.72463155;251970.92309571;189221.63245301;163659.3934244;170802.34921171;139401.10132021;221450.71895199;210467.26492213;173784.07920288;232414.39996258;200559.55816922;230030.18598947;201323.96818002;200255.2637364;182437.65918322;216849.3173442;245897.53938956;168337.42208534;118142.63790339;165552.22858471;212603.64237592;195055.41443244;159537.20681554;150408.50133401;213624.68926431;168998.12346029;102066.127467;210765.53387103;242633.26939933;159733.22572524;217562.55230104;214297.92760671;194867.09484382;239290.31887489;275878.09223919;205429.08300913;216225.84580758;209941.59760109;250644.54289792;257434.75785575;234736.29896603
420.25877940346;41573.207836261;53601.08897928;61149.108401537;62487.927069074;63717.522773741;34520.470449389;41969.732261805;54486.216417761;47315.183407158;34190.826816577;44512.793134657;49359.217326064;25307.908804231;34384.704042973;29383.787480858;44804.269793934;36822.393088581;49777.071298385;47173.6421623;41475.395097943;44320.368972694;37813.56095509;33683.397728055;47116.864955929;65686.447365962;60435.249343631;45027.090771139;65788.235757696;34617.821887878;43632.132021503;40981.605038673;54868.267471515;57916.525954353;58361.483355489;75845.757788073;67645.326719993;78072.958629396;55893.397475438;38323.293228156;34015.438215162;46056.586623241;34390.259763376;50193.089018724;54768.589408307;64810.837677915;45741.271871285;54669.812213919;78990.622668257;55620.146026692;49663.012334262;62607.356718105;43791.71191939;42257.636332929;54062.981926796;64259.928250517;54959.220620301;42139.688921901;32664.750089413;33412.524835321;36631.161959059;56771.543641112;52497.156662243;41494.574374605;43766.693782295;46463.290967979;44125.690258097;58803.193634666;48333.672159986;39026.849711531;57377.070324224;68941.884317689;46982.968028267;62630.117970832;86512.406493612;54180.689976904;34721.523890253;30189.054741156;51508.526611359;47979.83392292;65996.384651661;56089.694366235;28421.411648945;53639.432972888;36679.174264252;59510.94362942;48751.127550167;45246.079736203;54561.100984458;46903.164003947;66786.358916011;48690.611459769;34099.737567273;37434.645022606;57720.02683738;55028.183209854;41881.471270732;39998.422686362;48382.185648501;54906.871101515;53591.46693536;42606.201995102;41875.707227248;57439.977200988;36926.500375827;32254.013522189;47316.587029374;59405.896905169;38443.697283212;57139.471440172;62750.114065715;44468.571591524;64504.825586889;70306.741075576;42562.078735453;60964.355613785;49700.258918662;59023.329869795;67517.88767293;59728.493567734
426.02027234262;47709.158490114;43499.999760676;58389.682858314;51045.424633427;50942.830660245;28847.890201996;27671.066303727;57487.198883329;67053.6511332;52364.276523488;72634.690995562;43637.972269182;52049.336336921;52994.01822643;38925.156559367;59586.405821438;35588.106061995;20062.391153964;31251.101401455;31284.475201409;59789.221266266;54725.467050876;51782.312911454;56030.880804287;39167.269890024;18866.7049394;26833.027807343;27434.752225253;30403.307571755;75070.16091922;65788.682127217;44390.402842603;50078.275016693;38720.723005002;47523.884945142;41237.721273977;43485.639152551;33345.629357844;32475.106082445;90920.460736182;38040.925724899;40189.480868824;44041.976151196;39200.050076619;46662.637593361;45618.207186746;36700.736433279;47568.533370763;39909.269127912;48856.223784092;83558.610014764;24544.103421828;43857.118484286;42535.30863368;49320.60583706;25811.88317337;28804.382949077;58448.461064362;60987.199403098;47970.348121408;39552.789756175;21941.883002407;29102.601045596;59769.48590839;47228.69531324;47180.82626238;59721.085566879;42205.590616421;47487.620041613;27457.910242313;36355.893503129;30546.46202884;53986.502325812;31042.436047471;39385.968863398;21388.030867877;32590.13213784;55291.822968626;42549.639482275;24288.29055662;25334.942893443;41847.271591057;34111.397333863;29841.962665874;32313.347083497;44242.664942033;34596.734931274;51871.031940728;38773.880026628;46008.026850801;31506.246656277;37995.661064675;30177.024839166;42192.208427933;39883.950964669;23990.750562814;32439.669266352;49044.792694767;42437.00744566;38227.505932434;27575.52800264;33730.764152438;34777.620924919;29696.736396491;38894.593303178;28972.37895518;67147.595406449;45567.73999888;48680.690604053;53090.546788016;41726.487661871;51071.534439185;49292.970560378;42252.841248258;61287.908742918;47021.475078328;84259.29563734;93154.886631399;98733.090660927
435.24988760813;11627.190942449;0;15665.440454318;21854.666400328;14142.353958917;14795.566590454;0;29361.496132459;15871.532216556;15091.128314713;20328.412674726;18296.964462688;11161.670194738;0;0;19408.866855034;22893.489086689;22802.734797569;11536.892220884;0;0;8905.2354264689;24373.607230091;16760.66268008;21834.159866074;16413.588776112;15029.066976905;12194.250281071;8467.9493179983;13253.559271928;15775.751250767;19243.083050835;13424.641199783;11594.386778367;11580.713410029;18751.877848761;0;9511.7017529876;12342.610085335;9518.8400019885;10431.185262999;0;18417.063967465;19798.805041214;11136.005489861;10918.287619965;15939.969690569;17783.319344048;19452.397384951;10129.047204012;13227.491362396;16233.950464553;12513.383058759;12725.320380023;16188.348630963;16030.44769156;15344.456624687;0;11969.592753107;13574.469979131;16803.633483679;17704.21878327;13407.336562804;47674.910342128;15047.990408597;23141.841067663;20680.241093943;0;20766.565079396;27422.031078946;22890.652359912;8013.7250901286;19512.799006748;17935.576705056;19536.294680153;14018.038976268;12944.140296391;13271.510905976;12363.18553419;0;0;1345.6036664195;13345.117213621;10787.134641489;9060.9611226513;17912.755874487;10760.664975597;19163.230759733;8716.4163158156;14988.33344121;10504.65208856;17611.863523217;15281.559328099;13005.894603;13033.056994636;11489.558438033;0;0;25453.180896019;0;0;0;9755.5447483647;0;0;14039.661669634;7781.7411444786;8789.2996082912;0;13404.697487581;14399.688850164;10343.648093459;15383.968597901;9024.7884423265;0;18932.079771832;9055.3450824703;12328.537093539;24463.605765263
436.28180904366;0;12263.286963552;23379.409812169;14248.412144533;16087.520992153;0;0;0;13398.779951591;0;0;0;0;0;10732.74968627;0;0;24025.997929797;0;0;0;13453.092235185;0;11833.621048721;8960.1687024125;0;0;0;0;0;16171.509314357;0;21755.586073075;0;0;0;0;18557.597752492;0;14597.486690216;0;0;0;13158.629810886;20000.263048982;0;11020.208065514;0;15132.263079945;0;0;0;9794.6265833474;0;17409.181903095;0;0;0;14794.022199589;13026.746011691;12491.964533269;0;0;0;0;28604.312563764;0;0;0;0;0;9958.8297483375;15041.347446698;0;9434.3817435134;8816.6160322722;10182.812625087;0;0;0;0;0;0;11304.122799019;0;0;0;19244.220673627;16005.118414776;13597.001229953;8337.8465658545;12634.353586119;12150.665094694;13990.274630508;0;0;0;0;8463.3957937123;0;16575.67177967;0;18660.660664095;9931.0601128962;0;0;13300.067252;12288.347335747;0;0;8743.2382771698;6327.6133053281;12973.779050228;14424.095361422;0;0;13392.879824265;15787.769283452;18064.708689504
437.26542369751;57628.049739446;72646.622969337;81561.40486205;55354.129212444;71060.050131371;54745.934925269;54066.371080219;85809.475021683;74900.637576894;69292.862897363;78687.509002452;70594.221884827;58059.838224284;47769.351457097;48471.091584977;59423.339824117;51256.422791766;54831.326673935;57351.952273;55260.487244486;52770.7998506;53144.447623051;65379.137043778;63763.583003652;84892.533147213;55026.451923584;65009.239423435;68820.640658372;66034.882455167;80154.439965418;59705.646632832;67554.623582266;81189.831932339;69428.251564065;75150.497804888;74052.166341944;81892.569351598;81730.760142355;42187.21596852;66553.250759459;49579.485209287;56454.096954023;79661.863403786;64956.954211155;86174.941478348;74847.426198285;80860.584055813;78051.384677287;78173.662261847;67368.66196581;93057.974475015;63698.25056962;58196.691345135;58836.382355148;98792.800349848;76531.273203651;69915.064296738;52770.051711068;56890.583935091;56674.568494834;88372.1815785;57470.873280365;62181.7756314;73809.462623234;71707.20510924;73748.067007279;62037.695720391;56009.622540866;75499.078425029;55515.20242866;64445.600958733;58276.538626129;84243.503510978;74222.163021697;77680.831277082;55870.106045903;35278.863889266;92326.456525932;49525.478711322;74813.702428795;61391.112067632;53569.067308138;59392.246255408;39984.988801477;75287.942536143;63010.182960135;46245.688123988;68926.579624054;70160.907809918;75432.12374411;56814.971010226;61053.484046609;56948.313542772;69650.422112652;72055.843007526;51996.535771747;37268.326002346;56622.16536932;58729.110066291;61955.980434028;53017.468830439;47493.97802117;64666.69447064;52916.003612262;42294.901656885;79327.938409701;89212.220976482;47899.277264724;76299.198123904;56805.433496752;61898.695400206;76534.287381005;90900.183695734;63337.489609357;68036.157468886;51436.688957846;84575.48920989;69437.805485075;64040.898311401
438.26894363276;19169.173548123;22430.142929053;13085.536966458;16102.75435077;28194.324701458;12102.159296117;17475.63489106;13278.168053527;14716.495297866;16592.550326749;18837.975913469;15967.14903423;0;10512.019366219;22530.166860777;12876.298794302;18031.820548817;8622.0005728973;9514.940603862;10176.83054242;22329.879559798;25219.192583825;13311.112110411;12714.291889126;22776.763986912;18060.266457696;19341.127366855;18073.596175328;11769.124373317;28094.541070609;20775.150841029;0;0;13241.410243776;27165.466974701;17324.131793758;16845.238556453;15788.241113173;10908.34578081;0;13079.32299158;0;24227.222173095;12790.058177118;26506.011402169;17688.863799401;21459.998955562;18710.824226261;27815.597857789;16040.913313368;21577.194141939;18035.369133604;20229.919393223;15794.831557686;21646.188129762;0;15622.112220335;9048.1342728221;10233.940442995;15877.215430259;18125.258622898;15726.496967343;24167.755920319;0;12543.724908971;7379.015074095;11378.486932518;10602.878086779;0;12016.520990716;27281.289273566;0;20016.789959907;17759.652362891;25741.964628334;9423.4711342107;11441.60257136;15204.111431803;16268.811081388;21825.22891033;0;10973.674564706;8980.9923940431;0;0;0;15677.148107952;25921.06716965;17949.644278036;14794.995373226;0;16398.829834578;23502.717723189;19296.950212792;14693.702066423;0;0;25810.869187365;0;12899.835992626;16598.324836878;23157.708911463;16908.519535258;7855.8233931653;0;24052.573983486;7543.6306047005;0;21010.715930913;10345.429807172;9939.0853208693;17872.535267542;19650.265888918;18834.54067416;14524.962458978;21379.722719298;14046.194321011;15749.986003853;23091.556489489
446.30197501729;14667.55326404;12766.093468428;0;14577.49059871;12538.518949312;0;8313.6741263364;14366.179926535;0;12970.727103528;0;7544.4331358778;0;0;0;0;10900.888345273;20961.122800472;0;0;0;0;0;18296.361906283;0;0;14230.647318901;22744.353408511;0;16374.63499298;0;0;24667.634516496;13081.707524566;0;0;14445.920461975;17979.474223955;18300.035547981;17664.609229988;0;9393.0117488346;0;24485.498668159;0;0;11619.811014851;26342.405389852;11869.814320274;0;12857.358582627;0;0;1288.6464032334;16828.799345432;0;0;0;17546.756448891;288.98098018149;19624.317735101;26229.230716916;0;0;11306.828393249;8095.3048434045;0;19640.808390241;12397.578896789;13267.102264022;0;0;24413.956537667;16521.922271643;12824.378475079;0;0;17589.127154446;0;19125.881683492;10349.191694296;12562.065393372;0;0;19842.865544801;8984.0708540163;11791.093322352;0;0;10204.788277341;12980.957464278;22242.178975278;10645.574696845;24716.11255487;0;0;12334.778994338;0;13318.052231641;240.62876015294;24783.786812411;8743.0344800325;25927.597457246;16967.274407017;0;0;17034.30212446;14828.677446308;0;20182.363941169;17318.511259825;10580.75490743;21342.596482479;9390.6184674218;17038.369772072;0;15993.927982533;19703.121945904;15136.843800405
448.0023831724;39146.612014827;33885.399760129;35530.076620557;18643.691879339;23577.973525254;17471.582341127;19103.85602607;23694.808252227;38884.572215791;28036.301555059;40902.830578462;34497.474152832;49355.318208289;33231.105333541;21741.073690012;34258.558795715;21146.219657999;18767.569945432;39240.343677673;33720.753187232;38577.876151528;56030.073155379;38621.10025813;32520.12561102;23051.219149325;25068.766251014;27964.92915134;39792.415689019;47028.761208749;66694.204497553;51449.008403551;38798.237408211;37013.174234051;41502.675223115;28558.386184508;32202.019118946;32623.21596;27203.011975209;23093.242826115;52707.853585627;34881.298984969;24877.508775757;32348.456230982;34258.937806628;24399.04847389;19485.357633433;20275.191147192;24316.755309145;33413.139225223;43393.565333878;73347.509101022;28269.866687244;30548.758164315;20007.635743532;18085.939334692;27225.154927832;27351.036548323;46745.439527903;46938.588834201;26156.204506449;22616.512659732;28857.376243303;31856.222182332;54551.086339918;48302.500823282;42705.223445901;36910.704810465;19999.120215231;30804.377440779;29654.498410898;31886.496512487;26369.498551979;32710.730682834;31364.549481139;36534.064227868;13764.539257632;36116.382882972;50676.450890891;27361.580257292;25272.095741133;31935.745986298;37330.883756691;30415.547610234;21366.490079432;42971.117134445;37081.058944674;29265.830598939;46963.727407059;18259.41356025;30918.591898171;39632.672430055;43932.094869468;32551.422206941;24649.781151082;34594.184745139;10421.124827426;20829.87711419;22859.850248224;19599.049424009;22128.032995617;31538.061715;21710.518180484;26483.6867626;25051.814498804;27139.88269056;23845.618376096;37020.6035872;33439.379971537;16457.985081174;27881.399976615;21872.46255002;31298.276262693;39616.107624835;21724.366338684;25714.546764179;25954.862709813;26900.138707854;31341.0805939;32401.728331832
462.29703254276;24845.950285661;28878.88276542;32465.369026831;22604.862274128;39457.970461564;29131.697852178;27347.839831979;32397.842061553;37921.087718963;23404.152989015;0;36002.994347336;24322.809000328;20507.677164913;15392.801281041;16538.332167715;24995.573654516;31052.645697121;24160.126460491;22350.132795266;18384.358737594;15820.604963918;31555.13920041;28853.677375123;45083.501276003;27422.290553414;31120.3886841;32389.293366348;26836.416089127;34200.271382601;29741.384671456;29777.263125858;27005.133810978;41365.765920228;36815.739783069;47062.045042463;43861.164326932;38830.768112625;18226.017482132;29727.615236897;12731.780065942;29127.191033259;42755.587183643;25890.165161646;28473.482646988;19725.996785662;29596.431989422;53826.898842024;46350.141214088;39493.442507442;30238.639494064;35721.713412991;28414.624311004;28233.678992607;39344.183966967;23772.260298071;29452.131508438;24785.098407572;23980.555180191;18781.19298514;36574.166964537;30033.43903326;26573.568790087;47939.098893396;17730.396598974;17672.959415339;32125.995235624;36641.983946625;36283.475707945;43909.746212055;44295.585575422;23771.506452367;39276.330416505;31509.317660032;32307.479861611;26695.66525476;21003.829828967;33222.972134234;23444.642495583;29703.333953621;17194.767196392;23358.781059332;22583.059536176;20624.732607156;39142.685681862;34437.148740307;19639.46872575;32543.750374865;29410.720028457;42159.707258376;34830.306878279;30123.878477473;29046.158624598;27942.683223654;38021.683893911;8862.7227613513;28911.128448758;26781.172065069;45204.445834986;35757.921014883;20395.382738836;25783.629816434;34566.851213849;18678.350022486;31627.460081844;45224.677011856;24944.959589861;30152.286015761;27773.548754845;37890.29277862;27122.594470288;27969.863317679;41561.635350877;32103.108621146;37903.701357918;34460.782931563;36776.814695597;37025.559518265;22132.001396246
